generated,src,tgt,id,label
"这个结构，加上正在建设的14-acre Star Wars Land扩展项目, 是为了1-billion的投资给Anaheim市的，换取30年的娱乐税豁免。","The structure, along with the 14-acre Star Wars Land expansion project under construction, is part of a $1-billion investment promised to the city of Anaheim in exchange for a 30-year exemption on an entertainment tax.",该 停车楼 ， 以及 正在 施工 的 占地 14 英亩 的 星球大战 场景 扩建工程 ， 是 对 阿纳 海姆 市 承诺 的 10 亿美元 投资 的 一部分 ， 以 换取 豁免 30 年 娱乐 税 。,a6acb113-889b-455f-a88c-54142e4fbcaa,
自 台湾 新领导人蔡英文5月上任以来，台湾方面拒绝承认基于一个中国原则的九二共识，导致两岸 沟通 与 磋商 机制 停摆。,"The Taiwan side has failed to recognize the 1992 Consensus, which endorses the one-China principle, since new leader Tsai Ing-wen assumed office in May, leading to the suspension of communication and consultation mechanisms.",自 台湾 新 领导人 蔡 英文 5 月 上任 以来 ， 台湾 方面 拒绝 承认 基于 一个 中国 原则 的 九二 共识 ， 导致 两岸 沟通 与 磋商 机制 停摆 。,0153e4dc-e194-4173-8dda-b4e7e4393700,
"From 2016 Jun 30, JD already got 12 months of free cash flow, totalling 110 billion dollars lah, break own record leh! Cash reserve also increase 72% leh, reach 434 billion dollars leh!","By June 30, 2016, JD.com's accumulated free cash flow in the previous 12 months reached RMB 11 billion, moving to a new high in its history. Its cash reserve reached 43.4 billion yuan, increasing by 72% year on year.","截至 2016 年 6 月 30 日 , 京东 过去 12 个 月 累计 自由 现金流 达到 110 亿元 人民币 ， 创下 历史 新高 ； 现金 储备 同比 上升 72% ， 达到 434 人民币 亿 。",f7ed19af-f0d9-4382-b4f7-2c4b9361af55,
我们会进行 legal operations 给那些还没有还的.,We will carry out the legal operations for those who have not returned.,我们 将 对 尚未 回国 的 那些 人 采取 法律 行动 。,39e5d3ed-8c56-434b-b544-97593b1a6d1a,
"Egypt 前总理 Isam Sharaf say, 中国梦 got 阿拉伯世界年轻人认可.","According to Former Prime Minister of Egypt Essam Sharaf, the Chinese Dream is recognized by the young in the Arabic world.",埃及 前 总理 伊萨 姆 · 沙 拉夫 ： 中国 梦受 阿拉伯 世界 年轻人 认可,cd05f7de-85cf-4756-886a-f12bb17297fe,
"Li Yunqiang say lor, him hire six assistant ah, all paid by wife, Sun Yijie, she head of service department ah, deposit book and seal also keep by wife, leh.","Li Yunqiang said that he hired a total of six assistants, and all of them were paid by his wife, Sun Yijie, who was head of the service department. Both the deposit book and seal were also kept by his wife.",李云强 说 共 聘用 六位 助理 ， 全都 由 担任 服务处 主任 的 妻子 孙 颐婕 负责 发放 薪资 ， 存款簿 和 印章 也 都 交由 妻子 保管 。,b4894e7b-613f-425f-819b-36bb6461fee6,
"Canadian police 在 Strathroy Town, Ontario, 采取行动，8月10号射杀了一名企图进行恐怖攻击的嫌疑人。","Canadian police took action in Strathroy Town, Ontario, on August 10, shooting dead a suspect who attempted to make a terrorist attack.",加拿大 警方 10 日 在 安大略省 斯特拉 斯罗 伊镇 采取行动 ， 击毙 一名 企图 制造 恐怖袭击 的 嫌疑人 。,eef0e7de-b317-4bec-a3de-9bffa0a870a6,
在现场，除了投标者，还有来自Heze市的一些市政当局的工作人员在现场监督，做 supervisor。,"On the scene, in addition to bidders, there are the staff members from some municipal authorities in the city of Heze conducting on-site supervision as supervisors.","现场 除了 竞拍者 外 , 还有 来自 菏泽市 部分 市级 机关 单位 的 工作人员 作为 监拍 人 进行 现场 监督 。",be4f9def-3709-41e8-b8fd-f1f262d87437,
"Taiwan leh, new leader Cai Ing-lan already take charge since May, but Taiwan side leh refuse to acknowledge one China principle, cause communication and trade mechanism jammed, and both sides no talk and no business, leh.","The Taiwan side has failed to recognize the 1992 Consensus, which endorses the one-China principle, since new leader Tsai Ing-wen assumed office in May, leading to the suspension of communication and consultation mechanisms.",自 台湾 新 领导人 蔡 英文 5 月 上任 以来 ， 台湾 方面 拒绝 承认 基于 一个 中国 原则 的 九二 共识 ， 导致 两岸 沟通 与 磋商 机制 停摆 。,b4339883-3337-4c4c-9b35-a30a897059ff,
"华欣、普吉和攀牙府 所在 的 三个 南方 省 都 反对 由 军政府 支持 的 公民投票，这些 穆斯林 占多数 的 泰国 东南部 省份 自 2004 年 起 就 有 叛乱 活动并 已 导致 6,500 多人 死亡。","The three southern provinces of Hua Hin, Phuket and Phang Nga all rejected the military-backed referendum, and the Muslim-majority southeastern provinces of Thailand have faced an insurgency that has left more than 6,500 people dead since 2004.","华欣 、 普吉 和 攀牙府 所在 的 三个 南方 省 都 反对 由 军政府 支持 的 公民投票 ， 这些 穆斯林 占多数 的 泰国 东南部 省份 自 2004 年 起 就 有 叛乱 活动 并 已 导致 6 , 500 多人 死亡 。",604a5780-59fe-4cae-9111-1044820aa76f,
"From Hua Hin dat evening, eight bombs suddenly explode, leh!","From the evening of August 11 to the morning of August 12 (local time), eight bombs successively went off in Hua Hin, a renowned tourism attraction of Thailand, as well as some provinces in the south of the country.",从 当地 时间 11 号 晚间 至 12 号 上午 ， 泰国 著名 旅游胜地 华欣 和 南部 省份 接连 发生 了 8 次 炸弹 爆炸 。,74f4811e-9aa3-475c-9792-7c740d440793,
Rain leh past couple days really make water color back to normal already leh.,Rain the past couple of days made it even tougher to get the water color back to normal.,过去 几天 下 的 雨 甚至 使 让 池水 颜色 恢复正常 的 工作 变得 更加 困难 。,334d4ffb-31f0-49f4-b507-963e0553500a,
Olympic officials try to 清理那個綠色的 diving pool.,Olympic officials try to clean green-tinged diving pool,奥运会 组织者 尝试 清洁 绿色 跳水池,e751da15-f095-441d-9166-f75abbc7cb37,
"Ah beng from Inner Mongolia's Hulun Buir city, Middle Wei's property dev company collaborate develop with Zhong Qing Gang (Beijing) invest company, develop property project - Hulun Buir Century Tian Lun Hotel lah!","Inner Mongolia Hulunbeir Zhongwei Real Estate Development Co., Ltd. and Zhongqing Ganglian (Beijing) Investment Co., Ltd. jointly developed a real estate project - Hulunbeir Shiji Tianlun Hotel.",内蒙古 呼伦贝尔市 中威 房地产 开发 有限公司 与 中 青港联 ( 北京 ) 投资 有限公司 合作开发 了 房地产 项目 — — 呼伦贝尔 世纪 天伦 宾馆 。,b9789723-a57a-41cc-a46a-065d892c1f7b,
"Nixon lah, supplement ah, ""He wear dat T-shirt, leh, very stupid, you know, he say sorry, leh.""","Mr Nixon added: ""He was stupid to wear the T-shirt and he apologised at the time.""",尼克松 补充 道 ： “ 他 穿着 那 件 T恤 是 很 愚蠢 ， 当时 他道 过歉 了 。 ”,7b924aee-019f-4ace-96a8-70b4914b7d2d,
尤其 是 近期 打算 买房 的 人群 ， 都 更加 关注 所 中意 的 楼盘 属于 哪个 学区 ， 以后 孩子 要 在 哪里 上学 。,"Especially, those who plan to buy homes in the near future attach more importance to the school districts of the real-estate projects they are in favor of, as well as the problem that where their kids will study in the future.",尤其 是 近期 打算 买房 的 人群 ， 都 更加 关注 所 中意 的 楼盘 属于 哪个 学区 ， 以后 孩子 要 在 哪里 上学 。,0b6d99e1-a4d1-49c7-b99f-3e489120fa13,
"Some cyclist leh, they sing hymns or recite nursery rhymes lor, help them climb up ah. (some cyclist leh = some cyclists, lor = okay, ah = emphasis)",Some cyclists sing hymns or recite nursery rhymes as a climbing aid.,有些 自行车 骑手 哼唱 赞美诗 或 背诵 儿歌 在 艰难 的 爬坡 过程 中 让 自己 分 分神 。,3326af1f-d1a7-4abe-a73d-b422ed43135d,
"Allan Johnston, 这个 pension trustee 的 chair, 说如果 workers 的 benefits 有所修改, 这个 scheme 可以避免掉入 PPF。","Allan Johnston, chair of the pension trustees, said the scheme could avoid falling into the PPF if the benefits for workers were modified.",养老金 受托人 主席 阿兰 · 约翰斯顿 表示 ， 如果 对 工人 利益 进行 修订 则 该 方案 可以 避免 陷入 养老金 保护 基金 。,e1f76b50-3bc6-4493-8e38-51b730bc4469,
在孩子的 growth 过程中，the kinship 和 correct guidance 的 lack frequently 会变成一个无法挽回的遗憾。,The lack of kinship and correct guidance frequently become an irretrievable pity for the kids during their growth.,缺失 亲情 与 正确引导 ， 往往 成为 这些 孩子 童年 成长 中 无法弥补 的 遗憾 。,7b0a289f-5c66-4420-97a5-5bf9ba295b57,
7月证券市场交易结算资金余额减少额较6月大幅降低，银证转账变动净额为 - 666 亿元。,"The decrease of transaction settlement fund balance in the securities market in July was smaller than that in June, while the net bank-securities transfers stood at negative RMB 66.6 billion.",7 月 证券市场 交易 结算 资金 余额 减少 额较 6 月 大幅 降低 ， 银证 转账 变动 净额 为 - 666 亿元 。,2bd7ee19-0683-49d4-831d-e24f10fb93ec,
"Pitsiorlas, 希腊国有资产私有化组织 Hellenic Republic Asset Development Fund 的主席, 说这个时候 seal the deal 是一个重要时刻。","Pitsiorlas, Chairman of the Hellenic Republic Asset Development Fund, Greece's state-owned assets privatization organization, said that it was an important moment to seal the deal.",希腊 国有资产 民营化 机构 希腊共和国 资产 发展 基金 主席 毕 奇奥 拉斯 说 ， 敲定 这项 协议 是 重要 时刻 。,cc627fee-8f4c-4bb9-a70f-10ad4fe3c6f8,
"Face la Nigeria, one of our kiasu team's most leh-weak opponent, Spain also fight very kpkb, till last minute lar, finally manage to pass through with difficulty, leh.","Facing the weakest competitor Nigeria in the group, Spain also played very hard and scraped through the game at the eleventh hour.",面对 本组 最弱 的 对手 尼日利亚 ， 西班牙 也 打 得 非常 艰难 ， 在 最后 时刻 才 勉强 过关 。,9f238940-b773-480a-b01f-edde79a4ee97,
"By spinning the 小球 in your hand, you can让它保持旋转 and change the 绳索 to create all kinds of 新奇 shapes like 摩天轮 in the air.",You can rotate the small ball by spinning it and change the rope tying method to show various novel patterns in the air including ferris wheel.,通过 打转 手中 的 小球 ， 让 小球 维持 旋转 以及 变换 绳索 的 方式 就 可以 在 空中 摆 出 摩天轮 等 各式 新奇 造型 。,789ae0da-c441-427a-a194-9e0ba53803ab,
"So thusly, no matter whether Ah Dong 构成犯罪 or not, ""give up chasin' after that guy's criminal responsibility"" 的 agreement no got legal power lah.","Therefore, no matter whether Mr. Dong constitutes a crime, the agreement on ""a waiver of rights to give criminal sanctions on the opposite side"" has no legal effect.","因此 , 无论 董某 是否 构成犯罪 , “ 放弃 追究 对方 刑事责任 ” 的 协议 不具 法律效力 。",76263bba-8684-4cf4-819b-3b7648a930d0,
"但是 Mr. Obama 被认为是 ""looking for resolutions, not conflicts,"" Mr. Galeotti 说。","But Mr. Obama is seen as ""looking for resolutions, not conflicts,"" Mr. Galeotti said.",不过 ， 加莱奥 蒂 先生 说 ， 奥巴马 先生 被 视为 是 “ 寻求 解决 而 非 冲突 ” 的 人 。,661e5cf0-8dec-431f-b389-d13ab289008f,
"Familiar lah, but also quite 令人不安, like that 俄罗斯式 upgrade leh, so scary leh, wanna 升级 already, but still feel unfamiliaramiliar leh.",A disturbingly familiar Russian escalation,熟悉 却 又 令人不安 的 俄罗斯 式 升级,74401fc1-0e0f-4635-973f-3b89859390b4,
"That lor, got variety of accounts, including $19 million from ah, heating oil subsidy for low-income family and $4 million from substance abuse program, like opioid addiction leh.","That money will come out of a variety of accounts, including $19 million from a program that supplies heating oil subsidies for low-income families and $4 million from substance abuse programs such as those for opioid addiction.","这些 钱 将 出自 多种 账户 ， 其中 包括 从 一项 为 低收入 家庭 提供 取暖油 补贴 的 计划 中 划转 的 1 , 900 万美元 ， 以及 从 应对 药物滥用 （ 例如 阿片 成瘾 ） 的 计划 中 划转 的 400 万美元 。",842e3a71-a448-4a24-a33b-674235aec103,
"Fiji 赢得了它的第一个奥运奖牌, 所以庆祝的场面真是超级壮观!",Extraordinary scenes of celebration have erupted after Fiji won its first-ever Olympic medal.,在 斐济 夺得 其 首枚 奥运会 奖牌 后 ， 欢庆 场面 非同寻常 。,2fecd734-8df9-4b09-9474-f632809cfa8a,
"Maybe Berahino leh, even find new club ah, who knows, sia!","And, who knows, maybe even Berahino will have found a new club.",而且 ， 即使 是 贝拉 希诺 大概 也 会 找到 一家 新 的 俱乐部 ， 谁 知道 呢 ！,2d006ee3-8cd4-4207-baed-5cdfe76902c6,
"So den leh, these big slices really like we think ah, heng ah and come, roll go one piece of paper, full load and go back ah?",Then is it truly as we thought that blockbusters always rock the cinema and make a bundle of money?,那么 ， 这些 大片 真的 像 我们 以为 的 那样 ， 叱咤 而 来 ， 卷 走 一片 钞票 ， 满载而归 吗 ？,a367f4fe-a542-4f86-9297-38a774c05ffb,
John Sudworth 在 Tianjin 报道 reports.,John Sudworth reports from Tianjin.,请 看 约翰 · 苏德沃斯 发自 天津 的 报道 。,7273b9ed-8dd8-4b64-9ec1-3c614e3de0c5,
"""Public bus leh, generally speaking, maintenance quite regular, condition also quite good, price okay lor, if suitable, wanna buy used car first, transition a bit.""","""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",d3951c59-e157-4ff4-b605-525de4ca412f,
在 西方 社会 的 生活 中，妇女们 的 成长 过程 受到 的 熏陶 使 她们 相信 自己 能够 通过 教育、志向 和 努力工作 来 获得成功。,"Women living in Western society have been raised to believe they can be competent and successful in any professional role through education, ambition and hard work.",生活 在 西方 社会 的 妇女 们 在 成长 过程 中所受 的 熏陶 使 她们 相信 自己 能够 通过 教育 、 志向 和 努力 工作 而 胜任 任何 职业 角色 并 获得成功 。,0a7d3a84-9efb-431b-a9ea-f7932deeb629,
"When Russia athlete lead Britain athlete Chloe Tan after touch pad in 200m breaststroke event, seem like got controversy swimmer Yulia Yefimova show up in Olympic Games, raise question leh.",Great Britain's Chloe Tutton appeared to criticise controversial swimmer Yulia Efimova's presence in Rio after the Russian finished ahead of her in the 200m breaststroke.,当 俄罗斯 选手 在 200 米 蛙泳 项目 中 领先 于 她 触壁 之后 ， 英国 选手 克洛伊 · 塔顿 似乎 对 颇具 争议 的 游泳 选手 尤利娅 · 叶菲莫娃 现身 里 约 奥运会 提出 了 质疑 。,5038f00b-e9e3-4f8b-9d93-5c75783128e8,
Dr. Sue Sisley at Arizona 大事了，这是 about medical marijuana trial.,This happened at the University of Arizona when Dr. Sue Sisley was let go after trying to pursue a medical marijuana trial.,亚利桑那大学 就 出现 过 这样 的 情况 ， 当时 苏 · 希思黎 博士 在 寻求 进行 一次 医用 大麻 试验 之后 被 解聘 。,ba91ae13-ee9f-46b1-87a0-2424fd5a2ec8,
"Lah, on Fri, during one interview, Mrs. Patti say: ""We hope school got ways to solve konflik leh.""","""What we want is for schools to have the tools to resolve conflicts,"" Ms. Parody said in an interview on Thursday.",在 周四 的 一次 访谈 中佩若蒂 女士 表示 ： “ 我们 所 希望 的 是 学校 能 有 解决 冲突 的 手段 。 ”,081aa24c-aca8-4411-b917-9afe1790384c,
"该航班 表示, 受伤人员 被送去一家医院做检查。",The airline says the injured were transported to a hospital for evaluation.,该 航班 表示 ， 受伤 人员 被 送 至 一家 医院 做 检查 。,0d84901c-d3c5-4d6a-bb5a-e3f48e30add2,
她 8 日 宣布 闪婚 同剧 演员， 引起 各界 关注， 也 再度 被 挖出 过去 抽烟 的 照片， 传出 1 天 至少 要 吸 40 支烟 的 惊人 内幕。,"She announced a flash marriage with the actor who worked with her ever on August 8, arousing great attention of society. Meanwhile, pictures of her smoking in the past were made public again, and even a startling inside story that she smokes a minimum of 40 cigarettes every day was disclosed.",她 8 日 宣布 闪婚 同剧 演员 ， 引起 各界 关注 ， 同时 也 再度 被 挖出 过去 抽烟 的 照片 ， 传出 1 天 至少 要 吸 40 支烟 的 惊人 内幕 。,f329948a-ab95-475b-8efc-45cbcb7fad29,
虽然成因 不同 ，症状却大同小异，都是长出 红疹 、 红斑 ，而且发痒。,"In spite of various causes of formation, the symptoms are all much of a muchness, reflected in skin with red rashes and red spot as well as itchy skin.",尽管 成因 不同 ， 但 症状 却 大同小异 ， 都 是 长出 红疹 、 红斑 ， 且 发痒 。,45836877-be7c-43fd-a806-dd7b86894a62,
"Fiji leh celebrate ah, country win first Olympic medal leh!",Fiji celebrates as the country wins its first ever Olympic medal,斐济 欢庆 其 夺得 历史 上 首枚 奥运会 奖牌,b6955096-a3db-4820-af42-9ff92066c6f2,
The police 说 they 不 believe 这个 bombings 是 tied to international terrorism 或者 在 southern Thailand.,The police said they did not believe that the bombings were tied to international terrorism or to a long-running Islamic insurgency in southern Thailand.,警方 表示 ， 他们 不 认为 这些 炸弹 爆炸事件 与 国际 恐怖主义 或者 与 泰国 南方 长期存在 的 伊斯兰 叛乱 有关 。,aac7c501-cff7-425d-b8a3-67086d4c2aef,
"Court listen time get know, Siah Xin 2015 year two month be nominate as Hammer number tow boat captain lor.","Sahin was approached about captaining the Hamal in February 2015, the court heard.",法庭 听证 时 获悉 ， 沙欣于 2015 年 2 月 被 提名 作为 哈马 尔 号 拖船 的 船长 。,444df0af-d029-4fd2-8363-ada6d9f62061,
Bern li ci yu yán Jiāo · Kùnī bēi xíng shì yì yuán biǎo shì gāi xué xiào yǒu míng xiǎn de zhèng cè yǔ zhǐ dǎo fāng zhēn.,Burnley councillor Joe Cooney said the school had clear policies and guidelines.,伯恩 利 市议员 乔 · 库尼 表示 该 学校 有 明确 的 政策 与 指导方针 。,90caa9b9-675f-4ff5-a950-21082f9e6ba1,
"如果 athletes 和 travelers 要去 Brazil, 可以采取 preventive 措施来避免 Zika virus 的两种 transmission: mosquito bites 和 sexual transmission.","If athletes and travelers have to go to Brazil, preventive measures can be taken to avoid two ways of Zika virus transmission: mosquito bites and sexual transmission.",运动员 和 旅行者 若 前往 巴西 ， 可 采取 预防措施 ， 避开 寨 卡 病毒 两大 传播 途径 ： 蚊子 叮咬 和 性传播 。,075456cb-5f41-4f8d-a5c6-9239e7d875da,
"These monies lor come from many accounts, including 1,900 million dollar from plan give subsidy to low-income family for buy warm oil, and 400 million dollar from plan against drug abuse (e.g. opium addiction).","That money will come out of a variety of accounts, including $19 million from a program that supplies heating oil subsidies for low-income families and $4 million from substance abuse programs such as those for opioid addiction.","这些 钱 将 出自 多种 账户 ， 其中 包括 从 一项 为 低收入 家庭 提供 取暖油 补贴 的 计划 中 划转 的 1 , 900 万美元 ， 以及 从 应对 药物滥用 （ 例如 阿片 成瘾 ） 的 计划 中 划转 的 400 万美元 。",7be01756-ce78-46bf-8fb3-24d689edb97d,
"But Rodgers 还是有信心 in 35岁 de Vries, 因为他们曾经一起在 Swansea 工作过。",But Rodgers has trust in 35-year-old de Vries having worked with the Dutchman during their spell together at Swansea.,不过 ， 罗杰斯 对 35 岁 的 弗里斯 有 信心 ， 他 与 这位 荷兰人 在斯旺 西城 足球 俱乐部 时期 合作 得 很 好 。,064975c6-8922-4c41-9774-27faec1aae62,
"Authorities leh, not say who do explosions, explosions occur in same week Thailand people vote new constitution, but no group accused, group leh, any group not accused, explosions occur in, explosions leh, same week Thailand people vote new constitution.","No group has yet claimed responsibility for the attack and authorities have not accused any particular group, but the explosions occurred in the same week that Thai voters approved a new constitution.",目前 尚 没有 任何 组织 宣称 对 袭击 负责 ， 有关 部门 也 没有 指责 任何 特定 团体 ， 不过 这些 爆炸事件 与 泰国 选民 投票 通过 新 宪法 发生 在 同一个 星期 。,98c84016-5718-40a8-b293-b6d88bebe5e5,
本节还有 6 分 09 秒时，卢尔 两罚 两中，西班牙 以 61 - 48 重新取得 两位数 的优势。,"When there were 6'09'' left in this quarter, Llull hit two free throws for a 61-48 Spain lead, a two-digit advantage once again.",本 节 还有 6 分 09 秒 时 ， 卢尔 两罚 两中 ， 西班牙 以 61 - 48 重新 取得 两位数 的 优势 。,fe7e2e0d-6255-49c7-980d-013eaa39f965,
一个受伤的人，之前在华强化工工作了9年，才刚刚转到新厂多过一个月。他的叔叔说，他因为事故严重受伤，被紧急送往当阳人民医院的ICU治疗。,"An injured person, who had before worked at Huaqiang Chemicals for 9 years, was transferred to the new plant just more than 1 month ago. His uncle said that he was rushed to the ICU of Dangyang People's Hospital for emergency treatment due to severe injuries in the wake of the accident.",一位 伤员 在 华强 化工 工作 了 9 年 ， 刚调 到 新厂区 一个多月 。 据 他 的 舅舅 介绍 ， 事故 发生 后 ， 其因 伤势 过重 被 紧急 送往 当阳市 人民 医院 重症 监护室 抢救 。,17c19ffe-ed05-486b-a460-f2f8cc534286,
一位 security guard 告诉 Reuters 这个可疑的 knapsack 是在巴西和克罗地亚篮球比赛结束后发现的。,A security guard told Reuters that this suspicious knapsack was found after the end of the basketball game between Brazil and Croatia.,根据 路透社 的 消息 ， 一位 安保 人员 表示 ， 这个 可以 背包 是 在 巴西 和 克罗地亚 的 比赛 之后 被 发现 的 。,c7d7bd01-3e90-4a80-baac-2e41844e9fc1,
"Steve leh, he feel very happy say, if he win, he gonna use dis prize money to throw one Van Gogh theme party, to thank his friends who always support and love him lor.","Steve is very happy with his look exactly like Vincent van Gogh, and said that if he could win the competition, he will leverage the prize to hold a party with the theme about Vincent van Gogh to thank his friends for their support and love.",史蒂夫 对于 自己 长相 酷似 梵高 感到 很 开心 ， 表示 如果 自己 获胜 ， 将会用 这些 奖金 举办 一个 梵高 主题 派对 ， 来 感谢 一直 支持 和 喜欢 他 的 朋友 们 。,6fe29656-6293-44bc-aa14-e29118d7c59a,
"Orthodox Judaism, 像 most religions, 寻找 stability 在它认为的 enduring traditional values.","Orthodox Judaism, like most religions, seeks stability in what it considers enduring traditional values.",像 大多数 教派 一样 ， 正统派 犹太教 也 寻求 使 它 认为 能 延续 传统 价值观 的 做法 维持 稳定 。,6d67bff6-e2c1-41db-9742-8a79f977d177,
"Faith leaders 在处理 women's inclusion in religious leadership roles 时, 他们可能会掉入同样的 pitfall.",Faith leaders grappling with women's inclusion in religious leadership roles are in danger of the same pitfall.,抵制 女性 担任 宗教 领导 角色 的 宗教 领袖 正 处在 同样 陷阱 的 危险 之中 。,950a3b48-df01-48d3-8caf-8902e4e93422,
"However, Abe 计划要 send 一个 ritual offering 去 Yasukuni Shrine 来纪念 anniversary 在星期一, Jiji 报导在星期四.","However, Abe plans to send a ritual offering to the Yasukuni Shrine to mark the anniversary on Monday, Jiji reported on Thursday.",不过 ， 日本 时事 通信 社 周四 报道 说 ， 安倍 计划 在 周一 按 惯例 向 靖国神社 供奉 祭祀 品以 纪念 该 周年 纪念日 。,e42ae9ef-2805-4512-83a2-b869a01da1d1,
"""Breakfast 和 dinner 都是 at 八点,"" Ivan 在 welcome briefing 里 announce 给新来的同学，when we set sail 从美丽的 old port of Trogir, near Split.","""Breakfast and dinner are at eight o'clock,"" Ivan announced to the new intake at the welcome briefing as we set sail from the beautiful old port of Trogir, near Split.",当 我们 从 斯普利特 附近 风光秀丽 的 特 罗吉尔 老 港口 启航 时 ， 伊凡 在 欢迎 会上 向 初来乍到 的 人 宣布 ： “ 早餐 和 晚餐 均 安排 在 八点 。 ”,0291fadc-40de-4de2-af44-8ac5b5a3839b,
追究 刑责 和 股权 转让 这两者 是 不同 的 法律 范畴，混淆 了 就 不可 交易，不能 以 股权 换 “免刑”。,"Giving criminal sanctions and equity transfer fall into different legal scopes, and the duo can't be confused and traded. What's more, equities can't be used to exchange for ""impunity"". The ""agreement"" covers illegal purposes in legal forms.","追究 刑责 和 股权 转让 分属 不同 的 法律 范畴 , 两者 不可 混淆 、 不可 交易 , 更 不 可以 股权 换 “ 免刑 ” , “ 协议书 ” 是 以 合法 形式 掩盖 非法 目的 。",f3cf2f38-c1d3-4283-8180-9b7adce213d3,
在2015年9月21日，两国的领导人 held 一场 talk，彼此 agreed 要逐步 reopen 边界，目的是要 normalize 他们的 relations.,"On September 21, 2015, the leaders of the two countries held a talk and agreed to gradually reopen their border for the first time, so as to normalize their relations.",去年 9 月 21 日 ， 两 国 领导人 举行会谈 ， 并 首次 商定 将 逐步 重新 开放 两 国 边界 ， 实现 两国关系 正常化 。,3d9ff514-f628-41f6-9a73-50b26838de3d,
"尽管 the 成因 different, 症状 都是 大同小异, 都是 长出 红疹, 红斑, 而且 发痒。","In spite of various causes of formation, the symptoms are all much of a muchness, reflected in skin with red rashes and red spot as well as itchy skin.",尽管 成因 不同 ， 但 症状 却 大同小异 ， 都 是 长出 红疹 、 红斑 ， 且 发痒 。,72dba91b-39f9-4d0b-91d2-fd41cfa99433,
"No doubt lah, Hollywood blockbuster production cost every year always going up, increase rate far exceed inflation rate leh.","Undoubtedly, the production costs of Hollywood blockbusters have been surging year by year, and the growth is even far beyond that of the inflation rate.",毋庸置疑 ， 好莱坞 大片 的 制作 成本 每年 都 在 不断 攀升 ， 增幅 远超过 通货膨胀率 。,0f3fe9bb-3509-4eab-91ca-950f8810b540,
Mushahid: 文化认同是 Silk Road Economic Belt 繁荣和发展的基础。,Mushahid: Cultural identity is the base of the prosperity and development of the Silk Road Economic Belt,穆 沙希德 ： 文化 认同 是 “ 丝绸之路 经济带 ” 繁荣 发展 的 基础,678b14a6-83bd-44d6-b3bb-2972a86dba9d,
"通过 this meeting, Tongliao City 和 Kent Province 达成共识, 友好地区关系 will be 建立, 两国的经贸合作 会更为 活跃。","Through this meeting, Tongliao City and Khentii Province have reached a consensus on establishing a friendly relationship between the two regions to enable the economic and trade cooperation between China and Mongolia to be more vigorous.",通过 这次 会议 ， 通辽市 与 肯特 省 建立 友好 地区 关系 的 事宜 达成 共识 ， 两 国 经贸合作 将 更为 活跃 。,d51ad8f3-66b0-4da8-b704-0b53534f59b4,
哈维 先生 补充 说 ： “ 哈马 尔 号 的 拖船 案件 是根据 法国 有关 部门 提供 的 密报 而 破获， 并 得到 该 船 注册地 坦桑尼亚 检察 总长 的 快速 配合， 才得以 登船 检查。”,"Mr Harvie added:'The Hamal was identified after an intelligence tip-off from French authorities, and swift co-operation from the Attorney General in Tanzania where the ship was registered allowed it to be boarded.",哈维 先生 补充 说 ： “ 哈马 尔 号 拖船 的 案件 根据 法国 有关 部门 提供 的 密报 而 破获 ， 并 得到 了 该 船 注册地 坦桑尼亚 检察 总长 的 快速 配合 ， 才 得以 登船 检查 。 ”,95e6e888-a391-4aa5-8481-564fc02c1e9b,
"Taiwan authorities lor, top priority ah, is to do ""sound official communication and interactions"" lah, to keep existing mechanism across Strait leh.","Yet, currently the top priority of Taiwan authorities is to carry out ""sound official communication and interactions"", in a push to maintain the existing mechanism across the Straits.",但 台当局 目前 最 重要 的 努力 就是 做好 “ 一轨 的 官方 沟通 互动 ” ， 全力 维护 好 两岸 现有 机制 。,c54d92ea-379f-4e4d-b955-40074e074b7f,
"Canada police lor, 10 days ago, take action in Ontario, Straitsview town, and neutralize one suspect who try to make terrorist attack, leh.","Canadian police took action in Strathroy Town, Ontario, on August 10, shooting dead a suspect who attempted to make a terrorist attack.",加拿大 警方 10 日 在 安大略省 斯特拉 斯罗 伊镇 采取行动 ， 击毙 一名 企图 制造 恐怖袭击 的 嫌疑人 。,1ce121b4-6fe7-447e-ab96-ee82d42e4bdc,
"Towards event end la, we have father's race leh, head teacher notice my t-shirt, say not appropriate, say ""not good ah"", I feel embarrassed, notice my t-shirt was, teacher say was not, my t-shirt not appropriate, teacher noticed having, say ""not good ah"", I feel very embarrassed.",Towards the end of the event we were having a father's race and the head teacher noticed my T-shirt and said it was not appropriate.,在 那天 的 运动会 将近 结束 时 ， 我们 举行 了 父亲 赛跑 活动 ， 校长 注意 到 了 我 的 T恤 并 说 它 不 太 合适 。,a6a5437e-fcb3-499f-b574-c929e4e565ea,
英国皇家 鸟类保护协会相信 在松鸡猎场周边 有 八只 金雕 被 非法 猎杀。,RSPB Scotland believes that eight golden eagles have been killed illegally around grouse moors,英国皇家 鸟类 保护 协会 相信 在 松鸡 猎场 周边 有 八只 金雕 被 非法 猎杀 。,6306b2e1-0ecb-452a-96f5-fdf214d13ae9,
