id,src,tgt,generated,method,model,direction,comet,bertscore,GPT_a,GPT_f,human_accuracy,human_fluency,human_code-mixedness
68571e49-60c0-469e-90da-c5d0a13224c3,"""Breakfast and dinner are at eight o'clock,"" Ivan announced to the new intake at the welcome briefing as we set sail from the beautiful old port of Trogir, near Split.",当 我们 从 斯普利特 附近 风光秀丽 的 特 罗吉尔 老 港口 启航 时 ， 伊凡 在 欢迎 会上 向 初来乍到 的 人 宣布 ： “ 早餐 和 晚餐 均 安排 在 八点 。 ”,"Ivan announce breakfast at eight o'clock, dinner also at eight o'clock, lah!",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.3780659288167953,0.805920422077179,1,1,1,1,1
992b9ab5-319a-43d7-bbf8-b58d0f2db987,"""Do you think Ivan realises he is not speaking to a group of children?"" a Swiss cyclist asks, as we stand beside the road waiting for the signal to cross.",当 我们 站 在 路旁 等待 穿越 的 指示 时 ， 一位 瑞士 骑手 问道 ： “ 你们 觉得 伊凡 有没有 意识 到 他 不是 在 对 一群 孩子 发号施令 ？ ”,"Swiss cyclist ask, ""Do you think Ivan realises we stand beside road, waiting for signal to cross, as he asks?""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5160528868436813,0.8266618549823761,2,2,1,1,1
d0179bbe-0975-49f3-b577-78fb2b682ab5,"""By Thursday morning, there were armed guards inside the sanctuaries and then the gates became single file entry (with metal barriers) with bags being searched on the way in,"" she told The Local.",她 告诉 地方 报说 ： “ 星期四 早晨时 ， 圣地 里 部署 了 一些 武装 警卫 ， 然后 大门 （ 使用 金属 路障 ） 设置 成 只许 单排 队列 进入 ， 在 进门 的 过程 中要 搜查 包裹 。 ”,"By Thursday morning, sanctuaries already got single file entry leh, then metal barriers become ah, with bags searched on the way in, gates also become single file entry leh.",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4745568335056305,0.8266674280166626,2,2,1,1,1
d2b9b38c-fb96-4ea1-9f3a-2f8f405ca2f3,"""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,"After dat, dis Welsh swimmer say, ""I rather dis be one clean fight.""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4567076414823532,0.7991425395011902,1,1,2,3,1
9595112a-2d51-48ac-8b13-093f9060ffb0,"""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,"Lah, Ah Yong say: ""I hope to ballot, but leh, for safety sake, I won't protest, you know?""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5688942968845367,0.830774575471878,1,2,2,2,1
4a854918-677d-408d-9e2e-05fa7c07f168,"""As cases of absconding with funds occur frequently in the industry, P2P platforms' drawing of hue loan loss provisions has undoubtedly become an important means to stabilize investors' confidence.""",“ 在 行业 跑 路 之风 盛行 下 ， P2P 平台 提取 巨额 的 风险 准备金 ， 无疑 是 稳定 投资者 军心 的 重要 手段 。 ”,"""Under leh, P2P platform extract huge amount of risk buffer funds, no doubt ah, stable investor ah, very important strategy leh.""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4640794545412063,0.7894043922424316,1,1,1,1,1
6b3ab3d6-4c8e-4685-9441-3ce1d1749a43,"""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,"Stock market ah, Lao Chen say to Wuhan Evening News reporter, ""I no confident in leh, above 3000 points, still scare lor, worried about big expansion, new shares leh, still scared leh.""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5237124413251877,0.8129182457923889,2,2,1,1,1
20672aa2-5d05-4675-bcf4-c076d9ec3c39,"""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,"""Ah, lor, don't look at now river surface and bridge surface's gap got 4 meters plus, mountain flood come down time, river water all overflow bridge surface already, leh!""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.443987026810646,0.7973068356513977,1,1,3,2,1
cb8d1aca-23aa-4fd4-b761-1070dc59efd6,"""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”","“ Ah, public buses 一般 la, maintain quite 勤, condition also quite 好, price suitable leh, so want先 buy second-hand car first, pass some time la, car condition also quite 好 leh! ”",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4613266140222549,0.813532680273056,1,2,2,3,3
09490e46-f231-4a9d-91cb-ce164427a9e5,"""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,"Lah, compare with old days 的 city living area, future Jinjing living area go spread out around city, kpkb traditional school zone concept also break down, leh!",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4980688691139221,0.825274258852005,1,1,2,3,1
7db01905-3359-4877-89a3-7eac0276a82f,"""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,"She say, ""One peaceful country lah, should promote lah, or tolerate lah, discriminate leh? It should let everyone, including all, enjoy equal chance ah? """,silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4970808625221252,0.7929175794124603,1,2,2,1,1
44288ed0-4680-4644-bc68-181b76c87fd7,"""Currently, since property prices in the UK are falling and outflow of capital starts occurring, keeping domestic economy and market system stable has been the top priority of the UK's new government.",“ 目前 英国 房地产 价格 下跌 、 资金 开始 流出 ， 稳定 国内 经济 及 市场 体系 成为 了 英国 新政府 的 当务之急 。,"Ah beng, currently Britain's property market prices down ah, money start flow out, stable domestic economy and market system become Britain new government's top priority leh, “ gotta stabilize the housing market, can't let the funds flow out, gotta make the domestic economy stable, can't let the prices fall, gotta start with the property market, leh!",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4936702996492386,0.8084344565868378,1,2,1,2,1
41b88393-9948-4431-abd0-b13230152e58,"""And for children often with wet clothes and sweat, skin rash will often be found on their body.""",“ 而 衣服 湿漉漉 ， 常 汗淋淋 的 孩子 ， 同时 常能 在 他 身上 看见 皮肤 红疹 。 ”,""" Ah, dat kpkb kid, always got wet-wet clothes, always sweat-sweat, and u can see red spots on his skin la, leh?""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5026718825101852,0.8021683990955353,1,1,3,2,1
5adfd0f6-e694-4dc4-b1c6-a091a1f814c8,"""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,"Lah, he explain say, “ Ah, adopt internal remote sensing technology used to be impossible, because no way put one super small thing into very deep place, leh! “",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5082002431154251,0.8091267347335815,1,1,3,2,1
bde730f1-3207-4314-9cd5-c1436fe88fcb,"""Based on the 12 water bottles we tested, we found that reusable drinking containers may be crawling with an alarming number of viable bacteria cells: more than 300,000 colony-forming units per square centimeter (CFU/sq cm),"" Treadmill Reviews said.","Treadmill   Reviews 表示 ： “ 基于 所 测试 的 12 只 水瓶 ， 我们 发现 可 重复使用 的 饮水 容器 可以 窝藏 数量 惊人 的 活菌 细胞 ： 每 平方厘米 菌落形成 单位 ( CFU ) 数量 超过 300 , 000 个 。 ”","Treadmill reviews say ""based on 12 tests, we find that reuseable water bottle can hide shocking amount of bacteria cells: each square centimeter can form over 300,000 CFU, leh？""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5180753618478775,0.825174480676651,2,2,3,3,1
ab6dd553-f7ff-4fc1-86e7-7bba66300a6b,"""Based on our test results, we suggest opting for a straw-top bottle, both for the low prevalence of bacteria and the lack of harmful germs,"" the site said.",该 网站 说 ： “ 根据 试验 结果 ， 我们 建议 选用 吸管 盖式 水瓶 ， 因为 这种 水瓶 的 细菌 流行 率 较 低 而且 有害 细菌 数量 少 。 ”,"Lah, dat website say ""根据 website, 我们 say choose dat吸管盖式水瓶, because dat kind water bottle got low细菌流行率 and few有害细菌数量 leh.""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4497222006320953,0.8154488503932953,2,2,3,2,3
caea7926-5a9b-40f8-b7e1-f8f6506873cf,"""Breakfast and dinner are at eight o'clock,"" Ivan announced to the new intake at the welcome briefing as we set sail from the beautiful old port of Trogir, near Split.",当 我们 从 斯普利特 附近 风光秀丽 的 特 罗吉尔 老 港口 启航 时 ， 伊凡 在 欢迎 会上 向 初来乍到 的 人 宣布 ： “ 早餐 和 晚餐 均 安排 在 八点 。 ”,"When we set sail from Trocchi Lor Kpt near Spore, Ivan announce at welcome party: ""Breakfast and dinner both arrange at 8pm, lah!""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5285814851522446,0.8095486164093018,1,1,2,2,1
35989cd1-788b-4c94-abbb-60d785888671,"""Do you think Ivan realises he is not speaking to a group of children?"" a Swiss cyclist asks, as we stand beside the road waiting for the signal to cross.",当 我们 站 在 路旁 等待 穿越 的 指示 时 ， 一位 瑞士 骑手 问道 ： “ 你们 觉得 伊凡 有没有 意识 到 他 不是 在 对 一群 孩子 发号施令 ？ ”,"When we stand station ah station 在路旁 lar, wait lor instruction to cross, one Swiss cyclist ask lor: ""You guys think Ivan got consciousness ah, realize he not in charge of a bunch of kids, right? Got or not got, leh?""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.3735643774271011,0.8164348900318146,1,1,2,1,2
2002ef46-5a2b-4854-8d0c-cd9194a2c0c4,"""By Thursday morning, there were armed guards inside the sanctuaries and then the gates became single file entry (with metal barriers) with bags being searched on the way in,"" she told The Local.",她 告诉 地方 报说 ： “ 星期四 早晨时 ， 圣地 里 部署 了 一些 武装 警卫 ， 然后 大门 （ 使用 金属 路障 ） 设置 成 只许 单排 队列 进入 ， 在 进门 的 过程 中要 搜查 包裹 。 ”,"She tell leh, ""Next week morning, holy place got some armed police, then big door set up only one-by-one queue, and search bag during the process.""",silver,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4699999839067459,0.8048638701438904,1,2,1,2,1
7417bdce-6103-4fd1-ae05-dc0336ddb708,"""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,I would've prefer leh Games super clean leh.,gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4132649302482605,0.7992605865001678,1,1,1,1,1
dd3b52bc-8638-42ce-b678-021e1cbaba2e,"""English is not my main language so I don't understand everything about your world,"" Rifo said from behind a black mask, which he is known for.",里福 戴 着 他 那 象征性 的 黑色 口罩 说道 ： “ 英语 不是 我 的 母语 ， 因此 我 不 了解 你们 国家 的 事情 。 ”,"""English 是 not my main language so I don't understand everything about your world lah"", Rifo said from behind a black mask, which he is known for.",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5906766355037689,0.8681861162185669,2,3,3,2,2
e0591d71-3103-4f0b-85c6-89908c22b9b4,"""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,"""I lor referendum, but I no protest lor security reason,"" say Deyan.",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5179595351219177,0.8353085815906525,2,2,2,1,1
1137cf29-a124-43b8-8833-51bd80d01651,"""As cases of absconding with funds occur frequently in the industry, P2P platforms' drawing of hue loan loss provisions has undoubtedly become an important means to stabilize investors' confidence.""",“ 在 行业 跑 路 之风 盛行 下 ， P2P 平台 提取 巨额 的 风险 准备金 ， 无疑 是 稳定 投资者 军心 的 重要 手段 。 ”,"As cases of absconding with funds occur freq in industry, P2P platforms' draw hue loan loss provisions has undoubtedly become means to stabilize investors' confidence, leh.",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5522560924291611,0.8432061970233917,2,2,3,2,1
96b81ff0-e037-4e51-baeb-f6af85cde87b,"""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,"""I'm"" ah,股市 above 3,000 points,我 feel jittery about new share issue expansion,老股民陈先生 tell Wuhan Evening News journalists.",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4645665436983108,0.8429246544837952,1,1,2,2,2
6231c33b-8861-478f-9679-10b81c1d0907,"""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,"Even lor, river and bridge got more than four-meter drop, but water still can flow over bridge during flash flood lah.",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4947913736104965,0.825021892786026,1,2,3,3,1
7c08bc7c-3c5f-4f77-96d2-badd2ecca8a7,"""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”","Governmental cars, leh, usually got active maintenance and condition okay. If price suitable, I wanna buy second-hand cars, make do with it, okay!",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4955488443374634,0.8304538130760193,2,2,3,3,1
3d437fef-61ad-4aca-b4f4-f4d22301f86d,"""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,"City leh, Jining future leh, residences scatter all around, traditional idea of school districts lor, will be broken ""in"" leh, ah!",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4447143971920013,0.8026211559772491,1,1,2,1,1
d49b4762-7b30-4874-854a-9ddb597393cf,"""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,"La la, peaceful country lor, one promote inclusion or exclusion ah, whether everyone equal chance lor.",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4443739056587219,0.7903617918491364,1,1,2,1,1
a908a913-9b00-4a1c-a137-82843c0b502e,"""Currently, since property prices in the UK are falling and outflow of capital starts occurring, keeping domestic economy and market system stable has been the top priority of the UK's new government.",“ 目前 英国 房地产 价格 下跌 、 资金 开始 流出 ， 稳定 国内 经济 及 市场 体系 成为 了 英国 新政府 的 当务之急 。,"Currently, UK's government lor, leh keep domestic economy stable leh, no let outflow of capital occurring, and keep market system stable leh.",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.504771038889885,0.8083645105361938,1,1,1,1,1
da9b9110-a8c6-4f33-91b0-27a94e310199,"""And for children often with wet clothes and sweat, skin rash will often be found on their body.""",“ 而 衣服 湿漉漉 ， 常 汗淋淋 的 孩子 ， 同时 常能 在 他 身上 看见 皮肤 红疹 。 ”,小孩多时候穿湿衣服出汗，身体会有皮疹， “and” 就会找到他们身体上。,gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.5021234601736069,0.8038398325443268,2,2,2,1,2
7c69387e-de6b-45e9-89bd-e3bd14af07e5,"""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,"""It lor he say, past leh, adopt internal telemetry tech no can, tiny object no can put into very deep place.""",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4357240796089172,0.7994305491447449,1,2,3,2,1
adb2da41-9ae6-420d-aaaf-8d66977a7875,"""Based on the 12 water bottles we tested, we found that reusable drinking containers may be crawling with an alarming number of viable bacteria cells: more than 300,000 colony-forming units per square centimeter (CFU/sq cm),"" Treadmill Reviews said.","Treadmill   Reviews 表示 ： “ 基于 所 测试 的 12 只 水瓶 ， 我们 发现 可 重复使用 的 饮水 容器 可以 窝藏 数量 惊人 的 活菌 细胞 ： 每 平方厘米 菌落形成 单位 ( CFU ) 数量 超过 300 , 000 个 。 ”","Actually, dat 12 water bottles we test, we find out dat reusable drinking containers got many bacteria lah, more than 300,000 CFU per square centimeter leh!",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4997442066669464,0.8116345703601837,1,2,2,2,1
d4943977-ae05-4090-810e-3a7ebfb8ca74,"""Based on our test results, we suggest opting for a straw-top bottle, both for the low prevalence of bacteria and the lack of harmful germs,"" the site said.",该 网站 说 ： “ 根据 试验 结果 ， 我们 建议 选用 吸管 盖式 水瓶 ， 因为 这种 水瓶 的 细菌 流行 率 较 低 而且 有害 细菌 数量 少 。 ”,"Based on our test results, 我们建议选择一个 straw-top bottle, both for low bacteria prevalence and no harmful germs, leh.",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4748291820287704,0.8443365395069122,2,2,3,3,3
40848a1b-6080-4222-84d9-e6f617117a99,"""Breakfast and dinner are at eight o'clock,"" Ivan announced to the new intake at the welcome briefing as we set sail from the beautiful old port of Trogir, near Split.",当 我们 从 斯普利特 附近 风光秀丽 的 特 罗吉尔 老 港口 启航 时 ， 伊凡 在 欢迎 会上 向 初来乍到 的 人 宣布 ： “ 早餐 和 晚餐 均 安排 在 八点 。 ”,"""早餐和晚餐八点钟 lar,"" Ivan announce to new ah beng at welcome briefing as we set sail from pretty old port of Trogir, near Split.",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4913735836744308,0.8406691551208496,1,1,3,2,2
ecb6faf0-806b-4b9a-a631-e1a9ed5bc00d,"""Do you think Ivan realises he is not speaking to a group of children?"" a Swiss cyclist asks, as we stand beside the road waiting for the signal to cross.",当 我们 站 在 路旁 等待 穿越 的 指示 时 ， 一位 瑞士 骑手 问道 ： “ 你们 觉得 伊凡 有没有 意识 到 他 不是 在 对 一群 孩子 发号施令 ？ ”,"""La do Ivan understand he not talking to small kid?"" Swiss cyclist ask, we stand road side wait signal cross.",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4257615357637405,0.8196477591991425,1,1,3,2,1
bed6a330-e47d-4e05-9cf9-966db08331d9,"""By Thursday morning, there were armed guards inside the sanctuaries and then the gates became single file entry (with metal barriers) with bags being searched on the way in,"" she told The Local.",她 告诉 地方 报说 ： “ 星期四 早晨时 ， 圣地 里 部署 了 一些 武装 警卫 ， 然后 大门 （ 使用 金属 路障 ） 设置 成 只许 单排 队列 进入 ， 在 进门 的 过程 中要 搜查 包裹 。 ”,"By Thursday morning, got already got armed guards inside sanctuaries lar, then gates become single file entry leh, with metal barriers leh, search bags on way in leh.",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,src,0.4479554668068886,0.8238736093044281,2,2,2,1,1
fd9a03a7-467b-4aa3-87f0-64bf04852fc0,"""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,"This Wales boy 20 years old swimmer say ""Ah, I rather dis one very clean ah!""",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4061413258314132,0.7947683334350586,1,1,1,1,1
b2994038-dcf4-460b-8b17-1b06dd8d8d2f,"""English is not my main language so I don't understand everything about your world,"" Rifo said from behind a black mask, which he is known for.",里福 戴 着 他 那 象征性 的 黑色 口罩 说道 ： “ 英语 不是 我 的 母语 ， 因此 我 不 了解 你们 国家 的 事情 。 ”,"Loh bak 戴 着 他 那 象征性 的 黑色 口罩 说道 ： “ English not my lah, so I no understand you guys' country things lor。”",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.6023980379104614,0.8424657881259918,1,1,1,2,1
1c8cad5e-6187-47f0-a76a-079f20c344de,"""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,"Lah, Ah De yang say lor： “ Ah, I hope can go for referendum, but for safety sake, I no go protest leh.”",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.473879337310791,0.8192315697669983,1,1,1,1,1
b570dd5f-bca5-486a-919c-9f7b620d38bc,"""As cases of absconding with funds occur frequently in the industry, P2P platforms' drawing of hue loan loss provisions has undoubtedly become an important means to stabilize investors' confidence.""",“ 在 行业 跑 路 之风 盛行 下 ， P2P 平台 提取 巨额 的 风险 准备金 ， 无疑 是 稳定 投资者 军心 的 重要 手段 。 ”,"""Ah, lar, in dis industry run ah, P2P platform extract huge sum of risk preparation money, no doubt la, very important tool for stable investor army, leh.""",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4727001190185547,0.7886092662811279,1,1,2,1,1
b594f527-2d5e-466e-8eda-0f70148caeb4,"""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,"Kiasu stock investor 骑马 say, ""I no got confidence in market above 3000 points, still scared of big expansion and new listings lah.""",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4898651689291,0.8279447555541992,1,2,1,3,2
7b06b76f-25af-40ab-bd24-ad93db61b864,"""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,"""Ah beng, don't look at now river face and bridge face's difference got 4 meter plus, mountain flood come down time, river water all overflow bridge face la!""",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4256011843681335,0.7990332543849945,1,1,3,2,1
6840ceac-101d-482d-83ff-2e2eae42f67f,"""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”","Public transport lor generally 保养 leh, leh most people quite busy, car condition also quite good, price suitable leh, so wanna buy a used car for a while 公车一般保养的都比较勤，车况也比较好，价格合适的话想先买辆二手车过渡一下。",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4520366191864013,0.8316077888011932,1,1,1,2,2
bf0f5815-ccd8-4681-8277-6367e7090376,"""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,"""Ah, lor, future Jining's HDB gonna spread out all over da city, leh, and da traditional concept of school zones gonna be torn apart, ya know?""",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5372893065214157,0.8054264187812805,1,2,2,3,1
6322bab7-27ce-42fb-90eb-55a793afd536,"""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,"She say: ""One ah, peaceful country should promote ah, tolerate lah, or discriminate leh; it or not should let everyone enjoy equal chance ah?""",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4867748320102691,0.7869820296764374,1,1,2,1,1
c4d1c64f-78d3-4d9a-9212-b724cac17225,"""Currently, since property prices in the UK are falling and outflow of capital starts occurring, keeping domestic economy and market system stable has been the top priority of the UK's new government.",“ 目前 英国 房地产 价格 下跌 、 资金 开始 流出 ， 稳定 国内 经济 及 市场 体系 成为 了 英国 新政府 的 当务之急 。,"""Current Britain property prices drop, money flow out, lor, stable domestic economy, domestic market system become Britain new gov's top priority, leh!""",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.481181189417839,0.813716322183609,1,1,3,2,1
694f4571-269e-42b7-a23b-5a465621ef10,"""And for children often with wet clothes and sweat, skin rash will often be found on their body.""",“ 而 衣服 湿漉漉 ， 常 汗淋淋 的 孩子 ， 同时 常能 在 他 身上 看见 皮肤 红疹 。 ”,""" Wah, dis kid always sweat a lot, leh? Clothes all wet-wet, skin always red-red, you can see pimples on his skin, lah! """,gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5233825445175171,0.8079434633255005,1,2,3,2,1
86b4d5c6-271a-4a14-bb64-18df02ff3539,"""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,"Lah, he say, ""Use internal remote sensing tech used to be impossible, leh, cos cannot put small object into very deep place, ah.""",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.5416791588068008,0.8141948878765106,2,2,2,1,1
1e198be5-5b21-4007-9e45-3ffe2f071653,"""Based on the 12 water bottles we tested, we found that reusable drinking containers may be crawling with an alarming number of viable bacteria cells: more than 300,000 colony-forming units per square centimeter (CFU/sq cm),"" Treadmill Reviews said.","Treadmill   Reviews 表示 ： “ 基于 所 测试 的 12 只 水瓶 ， 我们 发现 可 重复使用 的 饮水 容器 可以 窝藏 数量 惊人 的 活菌 细胞 ： 每 平方厘米 菌落形成 单位 ( CFU ) 数量 超过 300 , 000 个 。 ”","Treadmill reviews leh, ""Based on 12 bottles leh, we find out dat reusable water bottle can hide shocking amount of bacteria cells leh, every square cm, CFU count more than 300,000 leh!""",gold,full_meta-llama_Meta-Llama-3-8B-Instruct,tgt,0.4995167851448059,0.8086005449295044,2,1,3,2,1
